Office of the Superintendent of Bankruptcy,,,,,,,,,,,,,,,,,
Business Bankruptcy Statistics by the North American Industry Classification System by Province,,,,,,,,,,,,,,,,,
Year: 2024,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Bureau du surintendent des faillites,,,,,,,,,,,,,,,,,
Statistiques provinciales sur les faillites d'entreprise selon le Système de classification des industries de l'Amerique du Nord,,,,,,,,,,,,,,,,,
Année: 2024,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
TYPE,CODE,TITLE,TITRE,"N.L 
T.-N.-L.","N.S. 
N.-É.","P.E.I. 
Î.-P.-É.","N.B. 
N.-B.","QUE. 
QC","ONT. 
ONT.","MAN. 
MAN.","SASK. 
SASK.","ALTA. 
ALB.","B.C. 
C.-B.","N.W.T. 
T.-N.-O.","Y.T. 
YUKON","NUN. 
NUN.","CANADA 
CANADA"
National Industry / Industrie nationale:,711329,Sports presenters and other presenters without facilities,"Diffuseurs d'événements sportifs et autres présentateurs, sans installations",0,0,0,0,2,0,0,0,0,0,0,0,0,2
Industry Group / Groupe industriel:,7114,"Agents and managers for artists, athletes, entertainers and other public
figures","Agents et représentants d'artistes, d'athlètes et d'autres personnalités
publiques",0,0,0,0,1,1,0,0,0,1,0,0,0,3
Industry / Industrie:,71141,"Agents and managers for artists, athletes, entertainers and other public
figures","Agents et représentants d'artistes, d'athlètes et d'autres personnalités
publiques",0,0,0,0,1,1,0,0,0,1,0,0,0,3
National Industry / Industrie nationale:,711411,"Agents and managers for artists, entertainers and other public figures","Agents et représentants d'artistes, de professionnels de la scène et d'autres
personnalités publique",0,0,0,0,1,1,0,0,0,1,0,0,0,3
National Industry / Industrie nationale:,711412,Sports agents and managers,Agents et gérants en sports,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry Group / Groupe industriel:,7115,"Independent artists, writers and performers","Artistes, auteurs et interprètes indépendants",0,1,0,0,4,2,0,0,0,0,0,0,0,7
Industry / Industrie:,71151,"Independent artists, writers and performers","Artistes, auteurs et interprètes indépendants",0,1,0,0,4,2,0,0,0,0,0,0,0,7
National Industry / Industrie nationale:,711511,Independent visual artists and artisans,Artistes visuels et artisans indépendants,0,1,0,0,2,0,0,0,0,0,0,0,0,3
National Industry / Industrie nationale:,711512,"Independent actors, comedians and performers","Acteurs, comédiens et interprètes indépendants",0,0,0,0,2,2,0,0,0,0,0,0,0,4
National Industry / Industrie nationale:,711513,Independent writers and authors,Écrivains et auteurs indépendants,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub Sector / Sous-secteur:,712,Heritage institutions,Établissements du patrimoine,0,0,0,0,3,2,0,0,0,0,0,0,0,5
Industry Group / Groupe industriel:,7121,Heritage institutions,Établissements du patrimoine,0,0,0,0,3,2,0,0,0,0,0,0,0,5
Industry / Industrie:,71211,Museums,Musées,0,0,0,0,2,1,0,0,0,0,0,0,0,3
National Industry / Industrie nationale:,712111,Non-commercial art museums and galleries,Musées d'art publics,0,0,0,0,1,1,0,0,0,0,0,0,0,2
National Industry / Industrie nationale:,712115,History and science museums,Musées d'histoire et de sciences,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,712119,Other museums,Autres musées,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,71212,Historic and heritage sites,Lieux historiques et d'intérêt patrimonial,0,0,0,0,0,1,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,712120,Historic and heritage sites,Lieux historiques et d'intérêt patrimonial,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Industry / Industrie:,71213,Zoos and botanical gardens,Jardins zoologiques et botaniques,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,712130,Zoos and botanical gardens,Jardins zoologiques et botaniques,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry / Industrie:,71219,Nature parks and other similar institutions,Parcs naturels et autres institutions similaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,712190,Nature parks and other similar institutions,Parcs naturels et autres institutions similaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub Sector / Sous-secteur:,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries",1,1,0,0,34,24,0,0,1,3,0,0,0,64
Industry Group / Groupe industriel:,7131,Amusement parks and arcades,Parcs d'attractions et salles de jeux électroniques,1,0,0,0,1,0,0,0,0,0,0,0,0,2
Industry / Industrie:,71311,Amusement and theme parks,Parcs d'attractions et jardins thématiques,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,713110,Amusement and theme parks,Parcs d'attractions et jardins thématiques,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,71312,Amusement arcades,Salles de jeux électroniques,1,0,0,0,1,0,0,0,0,0,0,0,0,2
National Industry / Industrie nationale:,713120,Amusement arcades,Salles de jeux électroniques,1,0,0,0,1,0,0,0,0,0,0,0,0,2
Industry Group / Groupe industriel:,7132,Gambling industries,Jeux de hasard et loteries,0,0,0,0,0,2,0,0,0,0,0,0,0,2
Industry / Industrie:,71321,Casinos (except casino hotels),Casinos (sauf hôtels-casinos),0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,713210,Casinos (except casino hotels),Casinos (sauf hôtels-casinos),0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,71329,Other gambling industries,Autres jeux de hasard et loteries,0,0,0,0,0,2,0,0,0,0,0,0,0,2
National Industry / Industrie nationale:,713291,Lotteries,Loteries,0,0,0,0,0,1,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,713299,All other gambling industries,Tous les autres jeux de hasard et loteries,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Industry Group / Groupe industriel:,7139,Other amusement and recreation industries,Autres services de divertissement et de loisirs,0,1,0,0,33,22,0,0,1,3,0,0,0,60
Industry / Industrie:,71391,Golf courses and country clubs,Terrains de golf et country clubs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,713910,Golf courses and country clubs,Terrains de golf et country clubs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,71392,Skiing facilities,Centres de ski,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,713920,Skiing facilities,Centres de ski,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,71393,Marinas,Marinas,0,1,0,0,0,2,0,0,0,0,0,0,0,3
National Industry / Industrie nationale:,713930,Marinas,Marinas,0,1,0,0,0,2,0,0,0,0,0,0,0,3
Industry / Industrie:,71394,Fitness and recreational sports centres,Centres de sports récréatifs et de conditionnement physique,0,0,0,0,16,18,0,0,1,3,0,0,0,38
National Industry / Industrie nationale:,713940,Fitness and recreational sports centres,Centres de sports récréatifs et de conditionnement physique,0,0,0,0,16,18,0,0,1,3,0,0,0,38
Industry / Industrie:,71395,Bowling centres,Salles de quilles,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,713950,Bowling centres,Salles de quilles,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry / Industrie:,71399,Other amusement and recreation industries,Autres services de divertissement et de loisirs,0,0,0,0,16,2,0,0,0,0,0,0,0,18
National Industry / Industrie nationale:,713991,"Sports clubs, teams and leagues performing before a non-paying audience","Équipes, ligues et clubs sportifs jouant devant un public non payant",0,0,0,0,4,0,0,0,0,0,0,0,0,4
National Industry / Industrie nationale:,713992,Other sport facilities,Autres installations sportives,0,0,0,0,1,1,0,0,0,0,0,0,0,2
National Industry / Industrie nationale:,713999,All other amusement and recreation industries,Toutes les autres industries du divertissement et du loisir,0,0,0,0,11,1,0,0,0,0,0,0,0,12
Sector / Secteur:,72,Accommodation and food services,Services d'hébergement et de restauration,2,5,0,3,454,206,4,4,15,23,0,0,0,716
Sub Sector / Sous-secteur:,721,Accommodation services,Services d'hébergement,1,0,0,0,14,7,0,0,1,3,0,0,0,26
Industry Group / Groupe industriel:,7211,Traveller accommodation,Hébergement des voyageurs,1,0,0,0,10,6,0,0,1,3,0,0,0,21
Industry / Industrie:,72111,Hotels (except casino hotels) and motels,Hôtels et motels (sauf les hôtels-casinos),1,0,0,0,8,3,0,0,1,2,0,0,0,15
National Industry / Industrie nationale:,721111,Hotels,Hôtels,1,0,0,0,6,2,0,0,1,1,0,0,0,11
National Industry / Industrie nationale:,721112,Motor hotels,Auberges routières,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,721113,Resorts,Centres de villégiature,0,0,0,0,1,1,0,0,0,0,0,0,0,2
National Industry / Industrie nationale:,721114,Motels,Motels,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Industry / Industrie:,72112,Casino hotels,Hôtels-casinos,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,721120,Casino hotels,Hôtels-casinos,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,72119,Other traveller accommodation,Autres services d'hébergement des voyageurs,0,0,0,0,2,3,0,0,0,1,0,0,0,6
National Industry / Industrie nationale:,721191,Bed and breakfast,Gîtes touristiques,0,0,0,0,1,1,0,0,0,0,0,0,0,2
National Industry / Industrie nationale:,721192,Housekeeping cottages and cabins,Chalets et cabines sans service,0,0,0,0,1,0,0,0,0,1,0,0,0,2
National Industry / Industrie nationale:,721198,All other traveller accommodation,Tous les autres services d'hébergement des voyageurs,0,0,0,0,0,2,0,0,0,0,0,0,0,2
Industry Group / Groupe industriel:,7212,Recreational vehicle (RV) parks and recreational camps,Parcs pour véhicules récréatifs (VR) et camps de loisirs,0,0,0,0,3,1,0,0,0,0,0,0,0,4
Industry / Industrie:,72121,Recreational vehicle (RV) parks and recreational camps,Parcs pour véhicules récréatifs (VR) et camps de loisirs,0,0,0,0,3,1,0,0,0,0,0,0,0,4
National Industry / Industrie nationale:,721211,Recreational vehicle (RV) parks and campgrounds,Parcs pour véhicules récréatifs (VR) et campings,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,721212,Hunting and fishing camps,Camps de chasse et de pêche,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,721213,Recreational (except hunting and fishing) and vacation camps,Camps récréatifs et de vacances (sauf de chasse et de pêche),0,0,0,0,1,1,0,0,0,0,0,0,0,2
Industry Group / Groupe industriel:,7213,Rooming and boarding houses,Maisons de chambres et pensions de famille,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry / Industrie:,72131,Rooming and boarding houses,Maisons de chambres et pensions de famille,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,721310,Rooming and boarding houses,Maisons de chambres et pensions de famille,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Sub Sector / Sous-secteur:,722,Food services and drinking places,Services de restauration et débits de boissons,1,5,0,3,440,199,4,4,14,20,0,0,0,690
Industry Group / Groupe industriel:,7223,Special food services,Services de restauration spéciaux,1,2,0,0,27,10,0,0,1,3,0,0,0,44
Industry / Industrie:,72231,Food service contractors,Services de restauration contractuels,1,0,0,0,13,3,0,0,1,1,0,0,0,19
National Industry / Industrie nationale:,722310,Food service contractors,Services de restauration contractuels,1,0,0,0,13,3,0,0,1,1,0,0,0,19
Industry / Industrie:,72232,Caterers,Traiteurs,0,2,0,0,13,7,0,0,0,2,0,0,0,24
National Industry / Industrie nationale:,722320,Caterers,Traiteurs,0,2,0,0,13,7,0,0,0,2,0,0,0,24
Industry / Industrie:,72233,Mobile food services,Cantines et comptoirs mobiles,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,722330,Mobile food services,Cantines et comptoirs mobiles,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry Group / Groupe industriel:,7224,Drinking places (alcoholic beverages),Débits de boissons alcoolisées,0,0,0,0,17,5,0,0,0,0,0,0,0,22
Industry / Industrie:,72241,Drinking places (alcoholic beverages),Débits de boissons alcoolisées,0,0,0,0,17,5,0,0,0,0,0,0,0,22
National Industry / Industrie nationale:,722410,Drinking places (alcoholic beverages),Débits de boissons alcoolisées,0,0,0,0,17,5,0,0,0,0,0,0,0,22
Industry Group / Groupe industriel:,7225,Full-service restaurants and limited-service eating places,"Restaurants à service complet et établissements de restauration à service
restreint",0,3,0,3,396,184,4,4,13,17,0,0,0,624
Industry / Industrie:,72251,Full-service restaurants and limited-service eating places,"Restaurants à service complet et établissements de restauration à service
restreint",0,3,0,3,396,184,4,4,13,17,0,0,0,624
National Industry / Industrie nationale:,722511,Full-service restaurants,Restaurants à service complet,0,2,0,2,227,146,1,2,10,16,0,0,0,406
National Industry / Industrie nationale:,722512,Limited-service eating places,Établissements de restauration à service restreint,0,1,0,1,169,38,3,2,3,1,0,0,0,218
Sector / Secteur:,81,Other services (except public administration),Autres services (sauf les administrations publiques),1,4,0,1,185,109,0,3,7,10,0,0,0,320
Sub Sector / Sous-secteur:,811,Repair and maintenance,Réparation et entretien,0,2,0,0,75,26,0,3,2,4,0,0,0,112
Industry Group / Groupe industriel:,8111,Automotive repair and maintenance,Réparation et entretien de véhicules automobiles,0,0,0,0,54,14,0,2,1,4,0,0,0,75
Industry / Industrie:,81111,Automotive mechanical and electrical repair and maintenance,Réparation et entretien mécaniques et électriques de véhicules automobiles,0,0,0,0,35,10,0,2,1,0,0,0,0,48
National Industry / Industrie nationale:,811111,General automotive repair,Réparations générales de véhicules automobiles,0,0,0,0,31,8,0,2,0,0,0,0,0,41
National Industry / Industrie nationale:,811113,Specialized automotive repair,Réparation spécialisée d'automobile,0,0,0,0,4,2,0,0,1,0,0,0,0,7
Industry / Industrie:,81112,"Automotive body, paint, interior and glass repair","Réparation de la carrosserie, de la peinture, de l'intérieur et des vitres de
véhicules automobiles",0,0,0,0,9,0,0,0,0,3,0,0,0,12
National Industry / Industrie nationale:,811121,"Automotive body, paint and interior repair and maintenance","Réparation et entretien de la carrosserie, de la peinture et de l'intérieur de
véhicules automobiles",0,0,0,0,8,0,0,0,0,3,0,0,0,11
National Industry / Industrie nationale:,811122,Automotive glass replacement shops,Ateliers de remplacement de vitres de véhicules automobiles,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry / Industrie:,81119,Other automotive repair and maintenance,Autres services de réparation et d'entretien de véhicules automobiles,0,0,0,0,10,4,0,0,0,1,0,0,0,15
National Industry / Industrie nationale:,811192,Car washes,Lave-autos,0,0,0,0,6,2,0,0,0,0,0,0,0,8
National Industry / Industrie nationale:,811199,All other automotive repair and maintenance,"Tous les autres services de réparation et d'entretien de véhicules
automobiles",0,0,0,0,4,2,0,0,0,1,0,0,0,7
Industry Group / Groupe industriel:,8112,Electronic and precision equipment repair and maintenance,Réparation et entretien de matériel électronique et de matériel de précision,0,0,0,0,2,5,0,0,1,0,0,0,0,8
Industry / Industrie:,81121,Electronic and precision equipment repair and maintenance,Réparation et entretien de matériel électronique et de matériel de précision,0,0,0,0,2,5,0,0,1,0,0,0,0,8
National Industry / Industrie nationale:,811210,Electronic and precision equipment repair and maintenance,Réparation et entretien de matériel électronique et de matériel de précision,0,0,0,0,2,5,0,0,1,0,0,0,0,8
Industry Group / Groupe industriel:,8113,"Commercial and industrial machinery and equipment (except automotive
and electronic) repair and main","Réparation et entretien de machines et de matériel d'usage commercial et
industriel (sauf les véhicu",0,1,0,0,11,3,0,0,0,0,0,0,0,15
Industry / Industrie:,81131,"Commercial and industrial machinery and equipment (except automotive
and electronic) repair and main","Réparation et entretien de machines et de matériel d'usage commercial et
industriel (sauf les véhicu",0,1,0,0,11,3,0,0,0,0,0,0,0,15
National Industry / Industrie nationale:,811310,"Commercial and industrial machinery and equipment (except automotive
and electronic) repair and main","Réparation et entretien de machines et de matériel d'usage commercial et
industriel (sauf les véhicu",0,1,0,0,11,3,0,0,0,0,0,0,0,15
Industry Group / Groupe industriel:,8114,Personal and household goods repair and maintenance,Réparation et entretien d'articles personnels et ménagers,0,1,0,0,8,4,0,1,0,0,0,0,0,14
Industry / Industrie:,81141,Home and garden equipment and appliance repair and maintenance,"Réparation et entretien d'appareils ménagers et de matériel de maison et de
jardin",0,0,0,0,3,2,0,1,0,0,0,0,0,6
National Industry / Industrie nationale:,811411,Home and garden equipment repair and maintenance,Réparation et entretien de matériel de maison et de jardin,0,0,0,0,2,0,0,0,0,0,0,0,0,2
National Industry / Industrie nationale:,811412,Appliance repair and maintenance,Réparation et entretien d'appareils ménagers,0,0,0,0,1,2,0,1,0,0,0,0,0,4
Industry / Industrie:,81142,Reupholstery and furniture repair,Rembourrage et réparation de meubles,0,0,0,0,1,1,0,0,0,0,0,0,0,2
National Industry / Industrie nationale:,811420,Reupholstery and furniture repair,Rembourrage et réparation de meubles,0,0,0,0,1,1,0,0,0,0,0,0,0,2
Industry / Industrie:,81143,Footwear and leather goods repair,Réparation de chaussures et de maroquinerie,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,811430,Footwear and leather goods repair,Réparation de chaussures et de maroquinerie,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry / Industrie:,81149,Other personal and household goods repair and maintenance,"Autres services de réparation et d'entretien d'articles personnels et
ménagers",0,1,0,0,3,1,0,0,0,0,0,0,0,5
National Industry / Industrie nationale:,811490,Other personal and household goods repair and maintenance,"Autres services de réparation et d'entretien d'articles personnels et
ménagers",0,1,0,0,3,1,0,0,0,0,0,0,0,5
